volume,open,close,high,low,dt,log_return,asset_return
11708547.0,136.2,135.86,136.41,135.585,2022-06-21 19:00:00,-0.0024627385588704698,0.9975402914938142
3318331.0,135.87,135.87,135.99,135.71,2022-06-21 20:00:00,7.36024730763063e-05,1.0000736051818047
54002.0,135.88,135.84,135.94,135.78,2022-06-21 21:00:00,-0.00022082367319509189,0.9997792007065577
164331.0,135.8,135.61,135.8,135.53,2022-06-21 22:00:00,-0.0016946034631830642,0.998306831566549
57767.0,135.64,135.6,135.7,135.51,2022-06-21 23:00:00,-7.374359355960536e-05,0.9999262591254331
115020.0,134.98,132.98,134.98,132.62,2022-06-22 08:00:00,-0.019510634531986426,0.9806784660766962
28252.0,133.09,133.23,133.3,132.85,2022-06-22 09:00:00,0.0018782169978122099,1.0018799819521733
36175.0,133.15,133.39,133.56,133.15,2022-06-22 10:00:00,0.0012002101808317178,1.001200930721309
174803.0,133.41,133.7,133.89,133.39,2022-06-22 11:00:00,0.0023213159549451134,1.0023240122947747
518308.0,133.66,134.13,134.24,132.8612,2022-06-22 12:00:00,0.0032109948061016524,1.0032161555721766
11067180.0,134.17,135.67,135.945,133.7,2022-06-22 13:00:00,0.011415987583218268,1.0114813986431073
13032802.0,135.68,136.8075,137.76,135.25,2022-06-22 14:00:00,0.008349361749824702,1.0083843148816984
8936764.0,136.82,135.48,136.9843,135.3,2022-06-22 15:00:00,-0.00975080029747133,0.9902965846170714
6949704.0,135.47,136.03,136.1,135.14,2022-06-22 16:00:00,0.004051421695767665,1.0040596397992325
5713683.0,136.04,136.0601,136.4569,135.6593,2022-06-22 17:00:00,0.00022125024117247705,1.0002212747188122
6606326.0,136.07,136.455,136.97,136.03,2022-06-22 18:00:00,0.0028981900556237505,1.002902393868592
10289785.0,136.46,135.3,136.64,134.98,2022-06-22 19:00:00,-0.008500354765391904,0.9915356711003628
2962019.0,135.35,135.21,135.4,135.0,2022-06-22 20:00:00,-0.0006654098060758784,0.9993348115299334
33716.0,135.17,135.16,135.22,135.1,2022-06-22 21:00:00,-0.0003698635245772408,0.9996302048665039
86343.0,135.15,134.78,135.2,134.75,2022-06-22 22:00:00,-0.002815442328018669,0.9971885173128144
119696.0,134.82,134.16,134.84,134.15,2022-06-22 23:00:00,-0.004610702003117417,0.9953999109660187
61314.0,134.21,135.72,135.95,134.21,2022-06-23 08:00:00,0.011560822401075477,1.0116279069767442
22373.0,135.76,136.3,136.3,135.75,2022-06-23 09:00:00,0.004264398786458123,1.0042735042735043
44142.0,136.23,136.76,136.95,136.23,2022-06-23 10:00:00,0.0033692260686137843,1.0033749082905354
188999.0,136.77,136.6,136.94,136.35,2022-06-23 11:00:00,-0.0011706176344112862,0.9988300672711319
570745.0,136.5,136.32,136.9,134.65,2022-06-23 12:00:00,-0.002051884055684461,0.9979502196193265
11170442.0,136.27,136.62,137.45,135.63,2022-06-23 13:00:00,0.0021982862226979094,1.0022007042253522
12223982.0,136.61,137.68,137.77,136.42,2022-06-23 14:00:00,0.007728802599580753,1.0077587468891818
8873026.0,137.67,137.0901,138.26,136.9201,2022-06-23 15:00:00,-0.004293778007933291,0.9957154270772807
6584523.0,137.095,136.415,137.145,136.12,2022-06-23 16:00:00,-0.004936663857833423,0.9950755014402936
5739269.0,136.41,137.0041,137.03,136.04,2022-06-23 17:00:00,0.004309142350103379,1.0043184400542462
5944712.0,137.005,137.63,137.725,136.89,2022-06-23 18:00:00,0.004558072603821017,1.004568476417859
12593293.0,137.63,138.25,138.59,137.36,2022-06-23 19:00:00,0.004494715411002659,1.0045048317953935
3209162.0,138.27,137.89,138.35,137.71,2022-06-23 20:00:00,-0.002607374548794006,0.9973960216998191
60385.0,137.85,137.9,138.01,137.7904,2022-06-23 21:00:00,7.251894560589278e-05,1.0000725215751687
61049.0,137.85,138.1,138.17,137.85,2022-06-23 22:00:00,0.0014492756159905085,1.0014503263234227
60172.0,138.06,138.1,138.25,138.02,2022-06-23 23:00:00,0.0,1.0
60416.0,139.01,139.7,139.85,139.01,2022-06-24 08:00:00,0.011519205847669411,1.0115858073859523
28079.0,139.69,139.88,140.0,139.57,2022-06-24 09:00:00,0.0012876459322592737,1.0012884753042235
32025.0,139.91,139.55,139.91,139.54,2022-06-24 10:00:00,-0.002361952212844187,0.9976408350014299
138012.0,139.51,139.5,139.8,139.05,2022-06-24 11:00:00,-0.00035835872091105614,0.999641705481906
404208.0,139.5,139.67,139.79,139.25,2022-06-24 12:00:00,0.0012178960562598817,1.0012186379928314
12251390.0,139.64,139.9892,141.07,139.64,2022-06-24 13:00:00,0.0022827794588184958,1.0022853869836044
11594845.0,139.99,140.315,141.48,139.99,2022-06-24 14:00:00,0.0023246183732847925,1.0023273223934417
7373425.0,140.3,140.24,140.5,139.77,2022-06-24 15:00:00,-0.0005346545368043465,0.9994654883654635
4635260.0,140.2418,140.12,140.4,139.83,2022-06-24 16:00:00,-0.0008560422836927373,0.9991443240159726
4715151.0,140.13,139.92,140.27,139.81,2022-06-24 17:00:00,-0.0014283676189394967,0.9985726520125605
5003395.0,139.915,140.445,140.48,139.85,2022-06-24 18:00:00,0.0037451223486151264,1.0037521440823327
15050886.0,140.445,141.81,141.91,140.04,2022-06-24 19:00:00,0.009672180414293408,1.0097191071237852
6199694.0,141.66,141.66,141.89,141.36,2022-06-24 20:00:00,-0.001058313147778378,0.998942246668077
95347.0,141.58,141.52,141.65,141.45,2022-06-24 21:00:00,-0.0009887704739464098,0.9990117181985035
43696.0,141.52,141.64,141.66,141.52,2022-06-24 22:00:00,0.0008475773921725605,1.000847936687394
41264.0,141.65,141.75,141.75,141.61,2022-06-24 23:00:00,0.0007763153641588971,1.0007766167749224
98975.0,142.0,142.55,143.03,142.0,2022-06-27 08:00:00,0.005627872750819662,1.0056437389770725
24945.0,142.54,142.55,142.68,142.19,2022-06-27 09:00:00,0.0,1.0
33645.0,142.55,142.42,142.57,142.0,2022-06-27 10:00:00,-0.0009123768047025749,0.9990880392844614
218811.0,142.41,142.79,142.97,142.07,2022-06-27 11:00:00,0.00259458088822484,1.0025979497261621
657793.0,142.5588,142.32,142.96,142.16,2022-06-27 12:00:00,-0.0032969760846244256,0.9967084529728972
12413503.0,142.32,141.89,143.49,141.29,2022-06-27 13:00:00,-0.0030259338383578083,0.9969786396852164
10549777.0,141.91,142.84,142.95,141.69,2022-06-27 14:00:00,0.006673013207025846,1.0066953273662698
6113535.0,142.8375,143.035,143.09,142.225,2022-06-27 15:00:00,0.0013642328307366114,1.0013651638196583
5787173.0,143.0474,142.5499,143.07,142.07,2022-06-27 16:00:00,-0.003397241706792009,0.996608522389625
4869020.0,142.55,141.6754,142.58,141.565,2022-06-27 17:00:00,-0.006153588435163115,0.993865306113859
5223883.0,141.68,141.61,142.055,141.5,2022-06-27 18:00:00,-0.00046172518006137864,0.9995383813986056
10604621.0,141.62,141.71,141.85,140.965,2022-06-27 19:00:00,0.0007059156018121016,1.0007061648188686
6581919.0,141.72,141.957,142.087,141.53,2022-06-27 20:00:00,0.0017414790047771689,1.0017429962599675
26672.0,141.95,141.92,141.98,141.92,2022-06-27 21:00:00,-0.0002606762802876972,0.9997393576928224
24341.0,141.95,141.87,141.95,141.75,2022-06-27 22:00:00,-0.0003523732373746924,0.9996476888387825
40530.0,141.87,141.98,141.98,141.87,2022-06-27 23:00:00,0.0007750572873455042,1.0007753577218579
26741.0,142.01,142.44,142.44,141.59,2022-06-28 08:00:00,0.0032346557983373714,1.003239892942668
29526.0,142.4,142.38,142.62,142.34,2022-06-28 09:00:00,-0.0004213187338502067,0.9995787700084245
20249.0,142.37,142.42,142.43,142.24,2022-06-28 10:00:00,0.00028089887825188953,1.0002809383340356
106658.0,142.35,142.4,142.65,142.3,2022-06-28 11:00:00,-0.00014043957610354596,0.9998595702850724
429743.0,142.42,142.1,142.66,141.77,2022-06-28 12:00:00,-0.002108963874820624,0.9978932584269662
8143702.0,142.13,142.4,143.422,141.89,2022-06-28 13:00:00,0.002108963874820624,1.0021111893033077
10233039.0,142.4,140.795,142.55,140.37,2022-06-28 14:00:00,-0.011335067248112729,0.9887289325842695
8023387.0,140.79,139.0509,141.03,138.835,2022-06-28 15:00:00,-0.012464878578826166,0.9876124862388581
6936109.0,139.06,139.31,139.43,138.65,2022-06-28 16:00:00,0.0018616125671968575,1.0018633464436404
4745413.0,139.3022,138.8175,139.305,138.5,2022-06-28 17:00:00,-0.0035415449012887734,0.9964647189720767
5789201.0,138.82,138.01,139.08,137.58,2022-06-28 18:00:00,-0.005833974516895601,0.9941830100671745
12965516.0,138.0072,137.44,138.25,137.325,2022-06-28 19:00:00,-0.004138688064003304,0.9958698645025723
1143839.0,137.49,137.45,137.79,137.3,2022-06-28 20:00:00,7.275637530934631e-05,1.0000727590221188
149235.0,137.48,137.4299,137.52,137.4,2022-06-28 21:00:00,-0.0001462456879233187,0.9998537650054566
160823.0,137.46,137.58,137.62,137.44,2022-06-28 22:00:00,0.0010915971745362185,1.0010921931835794
70043.0,137.55,137.71,137.8,137.33,2022-06-28 23:00:00,0.0009444586411664346,1.000944904782672
19913.0,137.44,137.46,138.0,137.3,2022-06-29 08:00:00,-0.0018170590455754976,0.9981845908067678
23461.0,137.5,136.9,137.52,136.88,2022-06-29 09:00:00,-0.004082233399055113,0.9959260875891168
29783.0,136.87,137.06,137.3,136.87,2022-06-29 10:00:00,0.001168053863273677,1.0011687363038715
105528.0,137.22,137.6,137.72,136.95,2022-06-29 11:00:00,0.003932139341565666,1.0039398803443746
369828.0,137.09,137.33,138.38,136.92,2022-06-29 12:00:00,-0.0019641369570519984,0.9980377906976745
9953816.0,137.2201,139.5299,139.63,136.67,2022-06-29 13:00:00,0.01589212666991635,1.0160190781329643
12001091.0,139.51,140.06,140.67,138.75,2022-06-29 14:00:00,0.0037919870152647306,1.003799185694249
7479145.0,140.07,140.0,140.27,139.44,2022-06-29 15:00:00,-0.00042847961806824486,0.9995716121662145
6291742.0,139.99,139.13,140.05,138.695,2022-06-29 16:00:00,-0.006233674755518059,0.9937857142857143
5244770.0,139.14,139.64,139.72,138.7399,2022-06-29 17:00:00,0.003658934383049761,1.0036656364551138
6534338.0,139.64,139.16,140.18,138.93,2022-06-29 18:00:00,-0.0034433319530942086,0.996562589515898
12352471.0,139.165,139.25,140.05,138.81,2022-06-29 19:00:00,0.0006465285236521012,1.0006467375682668
1103002.0,139.2,139.2,139.49,138.8219,2022-06-29 20:00:00,-0.0003591309070740678,0.9996409335727109
26771.0,139.2,139.08,139.21,139.05,2022-06-29 21:00:00,-0.0008624407606587781,0.9991379310344829
133348.0,139.15,139.15,139.23,139.08,2022-06-29 22:00:00,0.0005031808322391029,1.0005033074489502
43940.0,139.11,139.14,139.23,138.9999,2022-06-29 23:00:00,-7.18674764046412e-05,0.9999281351060005
78595.0,138.11,137.22,139.1,137.04,2022-06-30 08:00:00,-0.013895143232749874,0.986200948684778
52279.0,137.2,136.85,137.31,136.5,2022-06-30 09:00:00,-0.002700041776057205,0.9973036000583005
27167.0,136.9,136.8,136.97,136.6,2022-06-30 10:00:00,-0.00036543029823743467,0.9996346364632811
144166.0,136.92,136.73,137.0,136.55,2022-06-30 11:00:00,-0.0005118268674602078,0.9994883040935671
705539.0,136.8,137.02,137.82,136.6,2022-06-30 12:00:00,0.0021187222537628614,1.002120968331749
11638422.0,137.04,134.945,137.6,134.92,2022-06-30 13:00:00,-0.01525961255667685,0.9848562253685592
14265361.0,134.96,135.5,135.6,133.7737,2022-06-30 14:00:00,0.0041043523016792705,1.0041127866908741
11509852.0,135.51,137.385,137.68,135.22,2022-06-30 15:00:00,0.01381556320330457,1.013911439114391
9684373.0,137.385,137.715,138.37,136.486,2022-06-30 16:00:00,0.002399128740712797,1.0024020089529426
6895590.0,137.72,137.97,138.12,136.87,2022-06-30 17:00:00,0.0018499379561687235,1.0018516501470427
7527342.0,137.97,136.6241,138.15,136.48,2022-06-30 18:00:00,-0.009802911119135338,0.990244980792926
16832554.0,136.64,136.76,137.44,135.7,2022-06-30 19:00:00,0.0009942056702945123,1.0009947000565786
4195195.0,136.84,136.77,137.06,136.27,2022-06-30 20:00:00,7.311812235855086e-05,1.0000731207955544
66770.0,136.75,136.69,136.85,136.64,2022-06-30 21:00:00,-0.0005850947288976727,0.9994150764056444
56537.0,136.67,136.55,136.67,136.2,2022-06-30 22:00:00,-0.0010247402448477771,0.9989757846221378
62622.0,136.63,136.73,137.15,136.47,2022-06-30 23:00:00,0.001317330401276351,1.0013181984621016
55557.0,135.76,136.32,136.32,135.32,2022-07-01 08:00:00,-0.003003115239985199,0.9970013895999416
46161.0,136.12,136.41,136.59,136.04,2022-07-01 09:00:00,0.0006599934240236749,1.0006602112676057
51797.0,136.5,135.89,136.5,135.89,2022-07-01 10:00:00,-0.003819321572622769,0.9961879627593284
138871.0,135.98,135.65,136.35,135.42,2022-07-01 11:00:00,-0.0017676958274650545,0.9982338656266099
577544.0,136.08,136.05,136.72,135.45,2022-07-01 12:00:00,0.0029444261243147807,1.0029487652045705
10200266.0,136.07,137.74,138.13,135.92,2022-07-01 13:00:00,0.012345384887296085,1.0124219037118707
12614063.0,137.75,136.59,138.32,135.66,2022-07-01 14:00:00,-0.008384112101751384,0.9916509365471177
7253898.0,136.58,136.35,137.25,136.16,2022-07-01 15:00:00,-0.0017586287232029818,0.9982429167581813
5792868.0,136.355,136.52,137.1899,136.0718,2022-07-01 16:00:00,0.0012460147469086635,1.0012467913458014
6515584.0,136.505,137.7178,137.72,136.44,2022-07-01 17:00:00,0.008735539863329755,1.0087738060357456
6270905.0,137.715,138.375,138.56,137.24,2022-07-01 18:00:00,0.004760727126964959,1.0047720773930457
12554245.0,138.38,138.94,139.04,137.851,2022-07-01 19:00:00,0.004074794235934043,1.0040831074977417
2650489.0,138.93,139.03,139.23,138.85,2022-07-01 20:00:00,0.0006475519167166155,1.0006477616237226
68715.0,139.03,138.97,139.05,138.94,2022-07-01 21:00:00,-0.0004316546829610246,0.999568438466518
33226.0,138.97,138.96,139.02,138.92,2022-07-01 22:00:00,-7.196056564140463e-05,0.9999280420234584
15296.0,138.96,139.02,139.03,138.93,2022-07-01 23:00:00,0.0004316857394908169,1.0004317789291883
62896.0,139.02,138.03,140.22,137.83,2022-07-05 08:00:00,-0.00714675483685312,0.9928787224859732
22090.0,138.15,138.17,138.17,137.85,2022-07-05 09:00:00,0.0010137582330909112,1.0010142722596536
21891.0,138.2,138.45,138.55,138.18,2022-07-05 10:00:00,0.0020244385483927374,1.0020264891076212
167837.0,138.41,137.89,138.55,137.88,2022-07-05 11:00:00,-0.004052983763320306,0.9959552184904298
473686.0,138.43,137.3001,138.54,137.2,2022-07-05 12:00:00,-0.004287224747870688,0.9957219522808035
10985219.0,137.27,138.22,138.84,136.93,2022-07-05 13:00:00,0.0066775775574692275,1.0066999222870197
10712286.0,138.21,138.9,139.66,137.8166,2022-07-05 14:00:00,0.004907631097049503,1.0049196932426567
7541231.0,138.88,139.331,139.73,138.17,2022-07-05 15:00:00,0.003098147544642771,1.0031029517638588
6989597.0,139.33,138.965,140.03,138.94,2022-07-05 16:00:00,-0.0026302944419809293,0.9973731617515127
6253354.0,138.97,140.05,140.179,138.87,2022-07-05 17:00:00,0.007777398843157535,1.00780772136869
7448136.0,140.0504,140.92,141.44,139.885,2022-07-05 18:00:00,0.006192851766919638,1.0062120671188859
11968585.0,140.92,141.59,141.61,140.55,2022-07-05 19:00:00,0.004743203823842634,1.0047544706216294
4583062.0,141.61,141.51,141.69,141.4,2022-07-05 20:00:00,-0.00056517133259959,0.9994349883466346
59508.0,141.58,141.55,141.6,141.45,2022-07-05 21:00:00,0.0002826255936287936,1.0002826655360046
29678.0,141.58,141.61,141.78,141.55,2022-07-05 22:00:00,0.00042378867705838985,1.0004238784881667
48831.0,141.61,141.37,141.66,141.32,2022-07-05 23:00:00,-0.001696233356025978,0.998305204434715
38526.0,141.9,141.25,142.0,141.03,2022-07-06 08:00:00,-0.0008491968523909321,0.9991511636132135
15664.0,141.14,141.42,141.49,141.03,2022-07-06 09:00:00,0.0012028161495445389,1.0012035398230088
21007.0,141.42,141.3,141.56,141.12,2022-07-06 10:00:00,-0.0008488964856132597,0.9991514637250745
129124.0,141.21,140.62,141.21,140.45,2022-07-06 11:00:00,-0.0048240729194661824,0.9951875442321302
470701.0,141.2202,140.9101,141.57,140.23,2022-07-06 12:00:00,0.002060881608587195,1.002063006684682
10582390.0,140.92,142.82,142.87,140.8211,2022-07-06 13:00:00,0.013462997741361171,1.0135540319679
14231972.0,142.82,142.23,143.7501,142.015,2022-07-06 14:00:00,-0.00413963053882771,0.9958689259207394
7999323.0,142.21,141.7087,142.42,141.08,2022-07-06 15:00:00,-0.003671923451961767,0.9963348098150883
4392512.0,141.71,141.9,142.07,141.525,2022-07-06 16:00:00,0.001349042035822201,1.001349952402358
4166283.0,141.9,142.44,142.55,141.875,2022-07-06 17:00:00,0.0037982742435804795,1.0038054968287526
11533906.0,142.435,143.615,143.64,141.86,2022-07-06 18:00:00,0.008215249573824579,1.0082490873350183
13441254.0,143.62,142.96,144.12,142.365,2022-07-06 19:00:00,-0.004571237132228845,0.9954391950701529
2438749.0,142.92,142.91,143.08,142.7,2022-07-06 20:00:00,-0.00034980935746986574,0.9996502518186905
57669.0,142.9439,142.88,142.99,142.84,2022-07-06 21:00:00,-0.0002099443655145805,0.9997900776712616
42035.0,142.87,142.92,143.06,142.87,2022-07-06 22:00:00,0.0002799160270203771,1.0002799552071668
59745.0,142.92,142.62,143.05,142.62,2022-07-06 23:00:00,-0.0021012825550510428,0.9979009235936189
54633.0,143.15,143.6,143.66,143.15,2022-07-07 08:00:00,0.006847906013965677,1.0068714065348479
19064.0,143.47,143.07,143.49,143.04,2022-07-07 09:00:00,-0.0036976356358806584,0.9963091922005571
24488.0,143.13,143.21,143.3,142.8,2022-07-07 10:00:00,0.000978063512368621,1.000978541972461
72836.0,143.22,143.56,143.56,143.15,2022-07-07 11:00:00,0.002440981788795149,1.0024439634103763
404453.0,143.25,143.32,143.57,142.563,2022-07-07 12:00:00,-0.0016731738426534193,0.9983282251323488
11123820.0,143.3599,145.23,145.401,142.95,2022-07-07 13:00:00,0.01323880018295931,1.0133268210996371
11664075.0,145.225,145.3599,145.99,144.91,2022-07-07 14:00:00,0.0008940435208009134,1.0008944432968396
6042988.0,145.36,145.55,145.66,145.01,2022-07-07 15:00:00,0.0013069340511187022,1.0013077884616046
5409449.0,145.545,145.89,145.99,145.45,2022-07-07 16:00:00,0.0023332428921722936,1.0023359670216418
5624480.0,145.895,146.36,146.49,145.53,2022-07-07 17:00:00,0.0032164270672021544,1.0032216053190761
5295558.0,146.355,146.1953,146.55,146.0101,2022-07-07 18:00:00,-0.0011259410948962767,0.998874692538945
11663016.0,146.2,146.35,146.55,146.11,2022-07-07 19:00:00,0.0010576140817848412,1.0010581735527748
2671569.0,146.35,146.07,146.4,146.04,2022-07-07 20:00:00,-0.0019150542751757982,0.9980867782712675
62477.0,146.02,146.1,146.33,145.95,2022-07-07 21:00:00,0.00020535989393444254,1.000205380981721
29645.0,146.06,145.99,146.11,145.86,2022-07-07 22:00:00,-0.0007531925447654686,0.9992470910335388
36762.0,145.99,145.9,146.07,145.83,2022-07-07 23:00:00,-0.0006166706831480795,0.9993835194191383
17526.0,145.74,145.47,145.86,145.3,2022-07-08 08:00:00,-0.0029515757433697942,0.9970527758738862
15697.0,145.36,145.51,145.51,145.19,2022-07-08 09:00:00,0.00027493298681680045,1.0002749707843541
23085.0,145.51,145.44,145.88,145.41,2022-07-08 10:00:00,-0.00048118234301863794,0.9995189334066388
51934.0,145.59,145.7,145.76,145.5,2022-07-08 11:00:00,0.0017860827719902161,1.0017876787678768
816827.0,145.5525,144.86,145.985,144.25,2022-07-08 12:00:00,-0.005781954433978775,0.9942347288949899
10374736.0,144.9,145.77,146.62,144.8,2022-07-08 13:00:00,0.0062622783187409325,1.0062819273781582
12029957.0,145.77,146.86,147.2699,145.4859,2022-07-08 14:00:00,0.007449714937543206,1.0074775331000891
7153968.0,146.86,147.25,147.46,146.82,2022-07-08 15:00:00,0.0026520705082315743,1.0026555903581642
6677570.0,147.25,145.79,147.3,145.54,2022-07-08 16:00:00,-0.009964592414965168,0.9900848896434634
6203340.0,145.7906,146.845,147.11,145.54,2022-07-08 17:00:00,0.007210378599585177,1.0072364359695454
6308559.0,146.85,147.46,147.55,146.62,2022-07-08 18:00:00,0.004179343845188477,1.0041880894821071
9779139.0,147.46,147.03,147.54,146.33,2022-07-08 19:00:00,-0.0029203049719379592,0.9970839549708395
1533029.0,147.04,147.02,147.04,146.66,2022-07-08 20:00:00,-6.801564362479695e-05,0.9999319866693872
84788.0,147.0,146.8,147.04,146.77,2022-07-08 21:00:00,-0.0014975157655259252,0.9985036049517073
24414.0,146.97,146.99,147.03,146.82,2022-07-08 22:00:00,0.0012934410734803947,1.0012942779291554
28847.0,146.99,146.78,147.0,146.77,2022-07-08 23:00:00,-0.0014296901369794668,0.9985713313830872
41965.0,145.98,145.63,145.98,145.3,2022-07-11 08:00:00,-0.007865708622427192,0.9921651451151383
46741.0,145.63,145.86,146.05,145.62,2022-07-11 09:00:00,0.0015780990615974488,1.0015793449151962
32058.0,145.87,145.98,146.19,145.82,2022-07-11 10:00:00,0.0008223684673991372,1.0008227067050595
98050.0,146.0,145.82,146.2,145.82,2022-07-11 11:00:00,-0.0010966416452014016,0.9989039594464996
225163.0,146.1097,145.99,146.673,145.5,2022-07-11 12:00:00,0.0011651418336038333,1.0011658208750516
8786742.0,146.0301,144.32,146.13,143.78,2022-07-11 13:00:00,-0.011505069897574494,0.9885608603328994
9738246.0,144.3111,145.065,145.73,144.04,2022-07-11 14:00:00,0.0051488615227226475,1.0051621396895787
6330661.0,145.06,145.15,145.66,144.91,2022-07-11 15:00:00,0.0005857726336024882,1.000585944231896
4230999.0,145.15,145.485,145.64,145.0,2022-07-11 16:00:00,0.0023052980429767445,1.0023079572855667
6745335.0,145.48,146.415,146.64,145.44,2022-07-11 17:00:00,0.006372066781421992,1.0063924115888234
5402777.0,146.4179,145.32,146.465,145.32,2022-07-11 18:00:00,-0.007506847942036821,0.9925212580678209
11070585.0,145.32,144.905,145.46,144.4,2022-07-11 19:00:00,-0.0028598520654563586,0.9971442334159097
4367249.0,144.87,145.0,145.15,144.74,2022-07-11 20:00:00,0.0006553871330297056,1.0006556019461026
20981.0,145.0,144.9866,145.0,144.87,2022-07-11 21:00:00,-9.241806352111581e-05,0.9999075862068966
136921.0,145.0,144.77,145.0,144.71,2022-07-11 22:00:00,-0.0014950481911011337,0.9985060688367063
26889.0,144.71,145.11,145.11,144.71,2022-07-11 23:00:00,0.0023457993370499253,1.0023485528769773
29842.0,143.98,144.06,144.2,143.42,2022-07-12 08:00:00,-0.0072621960417853515,0.9927641099855281
13497.0,144.01,144.0,144.15,143.88,2022-07-12 09:00:00,-0.00041657988521581757,0.9995835068721366
86945.0,144.03,144.44,144.7,144.03,2022-07-12 10:00:00,0.0030508968332565445,1.0030555555555556
96077.0,144.45,144.95,145.59,144.34,2022-07-12 11:00:00,0.0035246589584074783,1.0035308778731653
325528.0,144.61,145.33,145.56,143.52,2022-07-12 12:00:00,0.0026181632704140867,1.0026215936529839
12569787.0,145.32,146.17,147.99,145.11,2022-07-12 13:00:00,0.005763309263122629,1.0057799490814008
13002028.0,146.18,146.985,147.66,145.5601,2022-07-12 14:00:00,0.005560212854690327,1.005575699527947
8399664.0,146.99,147.8001,148.175,146.8406,2022-07-12 15:00:00,0.005530144347966726,1.005545463822839
6655481.0,147.8,148.0432,148.45,147.33,2022-07-12 16:00:00,0.0016434379599985505,1.0016447891442566
5909649.0,148.04,148.15,148.34,147.3576,2022-07-12 17:00:00,0.0007211509557176754,1.0007214110475862
7021163.0,148.15,146.77,148.22,146.72,2022-07-12 18:00:00,-0.009358538396467608,0.9906851164360446
15299242.0,146.765,145.86,146.77,145.05,2022-07-12 19:00:00,-0.00621947806702039,0.9937998228520815
1528628.0,145.88,145.85,146.0,145.7,2022-07-12 20:00:00,-6.856124235632421e-05,0.9999314411079115
37957.0,145.82,145.72,145.86,145.7,2022-07-12 21:00:00,-0.0008917241733676917,0.9991086732944806
51658.0,145.75,145.79,145.85,145.72,2022-07-12 22:00:00,0.0004802579763678594,1.0004803733186933
41159.0,145.78,145.8,145.85,145.62,2022-07-12 23:00:00,6.858945782717285e-05,1.000068591810138
12882.0,146.09,146.3,146.44,145.98,2022-07-13 08:00:00,0.0034234884515207398,1.003429355281207
10975.0,146.3,146.19,146.35,146.19,2022-07-13 09:00:00,-0.0007521625025539436,0.9992481203007518
9821.0,146.13,146.02,146.24,146.02,2022-07-13 10:00:00,-0.0011635468955848438,0.9988371297626377
71030.0,146.09,146.5,146.59,146.02,2022-07-13 11:00:00,0.00328182982918257,1.0032872209286399
1422283.0,146.4,143.45,147.8,142.37,2022-07-13 12:00:00,-0.021038886029748127,0.9791808873720136
13375099.0,143.4,145.04,145.32,142.1201,2022-07-13 13:00:00,0.011023024019221062,1.011084001394214
13192861.0,145.04,145.63,146.42,142.92,2022-07-13 14:00:00,0.004059592047894078,1.0040678433535577
7991588.0,145.63,145.22,146.11,144.79,2022-07-13 15:00:00,-0.002819324542388202,0.9971846460207375
5623077.0,145.22,145.995,146.02,145.15,2022-07-13 16:00:00,0.005322540594465686,1.0053367304778957
5587830.0,146.0,146.141,146.45,145.42,2022-07-13 17:00:00,0.0009995345466178307,1.001000034247748
5964927.0,146.1483,146.3901,146.42,145.2,2022-07-13 18:00:00,0.0017030671966722366,1.0017045182392348
9774620.0,146.4,145.45,146.42,145.4,2022-07-13 19:00:00,-0.0064425913486463315,0.9935781176459337
1919273.0,145.52,145.1701,145.69,145.03,2022-07-13 20:00:00,-0.0019262266205526402,0.9980756273633551
33677.0,145.1621,145.2,145.22,145.13,2022-07-13 21:00:00,0.00020594407003748927,1.0002059652779738
47531.0,145.17,144.88,145.17,144.63,2022-07-13 22:00:00,-0.00220628881553786,0.9977961432506888
54038.0,144.83,144.35,144.93,144.3,2022-07-13 23:00:00,-0.0036649074662138403,0.9963418001104362
62826.0,144.49,144.17,144.97,143.68,2022-07-14 08:00:00,-0.0012477472851317728,0.9987530308278489
20108.0,144.13,144.34,144.37,143.9,2022-07-14 09:00:00,0.0011784688203153593,1.0011791634875495
18589.0,144.25,144.39,144.43,143.91,2022-07-14 10:00:00,0.00034634433900038175,1.0003464043231258
127423.0,144.36,144.12,144.37,143.89,2022-07-14 11:00:00,-0.0018716861032350707,0.9981300644088927
636501.0,144.2,144.33,145.68,143.84,2022-07-14 12:00:00,0.0014560584995795267,1.001457119067444
9259354.0,144.29,144.08,144.7699,143.25,2022-07-14 13:00:00,-0.001733643511771632,0.9982678583801011
11454369.0,144.0836,144.822,145.08,143.6101,2022-07-14 14:00:00,0.005136701244817132,1.0051499167129372
12557966.0,144.82,147.1509,147.17,144.79,2022-07-14 15:00:00,0.015953188756211212,1.0160811202717819
7467562.0,147.155,146.6273,147.32,146.1001,2022-07-14 16:00:00,-0.0035645977436074006,0.9964417478928093
8008870.0,146.6301,147.545,147.66,146.32,2022-07-14 17:00:00,0.006239220871627538,1.0062587253533277
9923101.0,147.55,148.6794,148.845,147.48,2022-07-14 18:00:00,0.007659095911649594,1.0076885018130062
12155417.0,148.68,148.48,148.95,148.03,2022-07-14 19:00:00,-0.0013420408705080433,0.9986588592636236
1660745.0,148.47,148.57,148.67,148.31,2022-07-14 20:00:00,0.0006059586113709159,1.0006061422413792
29594.0,148.58,148.71,148.7393,148.55,2022-07-14 21:00:00,0.000941873051330866,1.0009423167530458
88924.0,148.7,149.06,149.19,148.66,2022-07-14 22:00:00,0.0023508087529551247,1.0023535740703382
